timestamps,TP9,AF7,AF8,TP10,Right AUX
1641437240.446,40.039,18.066,103.027,119.629,-10.742
1641437240.450,21.973,11.230,236.328,87.402,21.484
1641437240.454,-5.859,6.836,208.496,-26.855,17.578
1641437240.458,15.625,14.160,48.340,-14.160,-35.156
1641437240.462,54.688,21.973,210.938,102.539,12.207
1641437240.466,45.898,18.066,346.680,109.863,35.156
1641437240.470,7.324,13.184,141.602,-12.695,-1.953
1641437240.473,7.812,10.742,-79.102,-37.598,32.227
1641437240.477,39.551,11.719,-105.469,69.336,65.430
1641437240.481,47.852,15.137,370.117,122.070,91.309
1641437240.485,11.719,16.602,508.301,25.391,96.680
1641437240.489,2.441,14.648,246.094,-30.273,66.406
1641437240.489,37.598,16.113,240.234,44.434,70.312
1641437240.493,58.594,18.555,408.203,117.676,110.352
1641437240.497,26.367,22.949,456.055,51.270,122.070
1641437240.501,-2.441,21.484,131.836,-54.688,84.961
1641437240.505,25.391,14.160,66.895,-4.883,57.617
1641437240.509,58.594,11.719,257.324,112.305,49.805
1641437240.513,41.504,16.113,257.324,96.191,70.801
1641437240.516,8.789,23.438,-154.297,-31.738,19.043
1641437240.520,25.879,26.367,-231.445,-29.297,-23.926
1641437240.524,56.641,25.391,329.102,100.098,26.855
1641437240.528,47.363,23.926,400.879,116.699,12.207
1641437240.532,12.695,21.484,152.344,-4.883,-30.762
1641437240.534,10.254,23.438,131.348,-47.363,-11.719
1641437240.538,39.551,24.902,290.039,55.176,36.133
1641437240.542,46.387,22.461,350.586,125.488,37.109
1641437240.546,10.254,16.113,229.980,27.344,44.922
1641437240.550,-2.930,15.137,63.965,-55.664,56.152
1641437240.554,28.320,20.996,34.180,20.020,61.035
1641437240.558,49.805,20.996,-25.879,110.352,42.480
1641437240.561,28.320,21.973,-309.570,52.246,41.016
1641437240.565,2.930,25.879,-171.875,-53.711,62.500
1641437240.569,19.531,24.414,32.715,-14.160,36.621
1641437240.573,53.223,21.973,85.938,93.262,70.312
1641437240.577,41.992,27.344,164.062,83.008,79.590
1641437240.580,7.812,25.391,34.668,-19.531,35.645
1641437240.584,15.625,16.602,-91.797,-24.414,-2.441
1641437240.588,47.363,16.602,-28.809,96.191,4.395
1641437240.592,49.316,19.531,148.438,136.719,66.406
1641437240.596,5.371,20.020,99.121,23.926,60.059
1641437240.600,-7.324,21.484,-178.223,-12.207,15.625
1641437240.604,26.855,19.531,-406.738,78.125,11.719
1641437240.607,41.992,20.020,-152.832,143.555,74.219
1641437240.611,8.301,21.973,48.828,63.477,91.309
1641437240.615,-10.254,20.996,-327.637,-25.879,6.348
1641437240.619,26.367,22.461,-397.949,37.598,-46.875
1641437240.623,56.152,21.973,-35.645,143.066,8.789
1641437240.640,33.203,11.719,77.637,107.422,45.898
1641437240.644,-5.371,6.348,-163.574,-19.043,37.109
1641437240.648,10.742,14.160,-248.047,-1.465,48.340
1641437240.652,48.828,20.996,-52.246,131.348,69.824
1641437240.656,36.621,21.484,78.125,141.113,110.352
1641437240.660,13.672,22.949,-277.832,27.344,52.734
1641437240.664,26.367,21.484,-438.965,17.090,2.441
1641437240.667,39.551,19.043,-44.922,113.281,42.480
1641437240.671,37.598,13.672,70.801,137.695,30.762
1641437240.675,10.254,10.742,-252.441,37.598,-9.277
1641437240.679,2.930,11.230,-400.879,-21.973,39.062
1641437240.683,40.039,6.348,-202.148,64.941,113.770
1641437240.684,57.129,10.742,0.000,144.043,101.562
1641437240.688,20.996,15.625,-126.953,53.711,6.836
1641437240.692,-5.859,16.602,-318.359,-50.293,-27.832
1641437240.696,23.438,24.414,-95.215,3.906,38.086
1641437240.700,57.617,24.902,60.059,104.980,79.102
1641437240.704,43.945,25.391,-27.832,85.449,60.547
1641437240.708,14.160,27.832,-223.145,-20.508,8.789
1641437240.711,28.809,28.320,-160.645,-12.207,26.367
1641437240.715,65.918,31.250,97.656,104.492,132.324
1641437240.719,58.105,29.785,-0.488,114.258,147.949
1641437240.723,11.719,26.367,1.953,-4.883,62.012
1641437240.727,8.301,26.855,121.094,-26.367,69.824
1641437240.745,49.316,29.785,116.699,99.609,83.008
1641437240.749,57.129,31.738,264.160,157.715,66.895
1641437240.753,16.113,29.785,180.176,38.574,95.215
1641437240.757,2.441,26.367,-12.695,-39.551,54.199
1641437240.761,38.574,23.926,-27.832,37.109,19.043
1641437240.765,55.176,26.855,1.953,124.512,56.152
1641437240.769,21.973,27.832,56.152,59.082,39.062
1641437240.772,0.488,19.531,67.383,-55.664,6.348
1641437240.776,20.020,11.719,-172.363,-13.184,-17.090
1641437240.780,45.898,15.137,-212.402,90.820,6.348
1641437240.784,29.785,21.973,149.902,59.082,46.875
1641437240.788,-2.441,21.484,5.371,-69.824,-3.906
1641437240.790,12.207,20.996,-196.289,-70.312,-25.391
1641437240.794,51.758,26.855,-61.523,36.133,17.578
1641437240.798,50.293,21.973,134.277,51.758,99.609
1641437240.802,14.648,17.090,-53.711,-48.828,72.754
1641437240.806,13.672,14.160,-330.566,-84.961,-18.066
1641437240.810,45.410,8.789,-371.582,20.508,-39.062
1641437240.814,60.547,17.090,-238.770,104.004,-24.414
1641437240.817,31.250,24.902,-291.992,18.066,-3.906
1641437240.821,5.371,23.438,-405.273,-62.012,46.387
1641437240.825,30.273,20.996,-227.539,13.672,65.430
1641437240.829,51.270,22.461,-11.719,121.094,62.012
1641437240.833,19.531,21.484,-77.148,77.148,87.402
1641437240.819,-4.883,20.020,-634.277,-37.598,17.090
1641437240.823,16.113,21.973,-559.570,-0.488,13.184
1641437240.827,44.922,17.578,-45.410,104.492,72.754
1641437240.831,39.062,15.137,-41.016,99.121,70.312
1641437240.835,7.324,21.484,-223.145,-12.207,40.527
1641437240.839,10.254,24.414,-423.340,-32.715,1.465
1641437240.843,43.457,24.902,-295.898,74.219,32.715
1641437240.846,41.504,25.391,-86.914,115.234,82.031
1641437240.850,2.441,24.902,-227.051,4.883,42.480
1641437240.854,-3.418,22.461,-269.531,-55.664,12.207
1641437240.858,31.738,22.949,-92.773,41.992,29.785
1641437240.862,48.828,25.879,-182.617,119.629,33.691
1641437240.865,13.672,17.578,-436.523,25.879,34.668
1641437240.869,-4.395,17.090,-259.766,-53.223,44.922
1641437240.873,29.297,24.414,-115.234,20.508,29.785
1641437240.877,53.223,22.949,-66.895,123.535,47.363
1641437240.881,25.879,24.414,71.289,87.891,99.609
1641437240.885,-6.836,29.297,-159.180,-28.809,42.969
1641437240.889,12.695,35.645,-327.148,-0.977,48.828
1641437240.892,54.199,32.227,-285.156,132.324,118.652
1641437240.896,51.270,31.738,-54.688,143.555,110.840
1641437240.900,7.324,30.273,135.742,13.184,128.418
1641437240.904,1.953,23.438,-81.543,-24.414,81.543
1641437240.908,34.180,24.414,-119.141,83.984,19.531
1641437240.910,40.039,29.785,145.508,146.484,77.148
1641437240.914,1.465,33.691,187.988,32.227,88.379
1641437240.918,-5.371,32.227,-160.645,-53.711,11.719
1641437240.922,31.250,32.227,-216.309,33.203,26.367
1641437240.926,46.875,33.203,164.062,123.047,61.035
1641437240.930,16.602,26.855,74.707,51.270,31.250
1641437240.934,-13.672,16.113,-410.156,-52.734,-14.160
1641437240.937,7.324,6.836,-469.238,5.371,-9.766
1641437240.941,37.109,14.648,49.805,118.164,74.219
1641437240.945,22.461,25.879,227.051,98.145,142.578
1641437240.949,-8.301,23.926,-19.043,-13.672,118.164
1641437240.953,3.418,24.414,-107.910,-12.695,79.590
1641437240.971,36.133,25.879,72.754,92.285,104.004
1641437240.975,30.273,23.438,99.609,106.445,86.914
1641437240.979,-5.371,20.996,-161.621,-14.648,73.242
1641437240.983,-4.883,21.484,-155.273,-56.641,86.914
1641437240.987,31.250,19.531,22.461,45.410,68.848
1641437240.991,37.598,16.113,1.465,106.934,80.078
1641437240.995,6.348,17.578,-351.074,3.418,85.449
1641437240.998,-0.977,19.531,-397.461,-70.801,56.152
1641437241.002,29.785,24.902,-103.027,18.066,25.879
1641437241.006,55.176,25.391,-2.441,113.281,22.461
1641437241.010,31.250,22.461,-3.906,55.176,50.293
1641437241.014,0.000,25.879,-51.270,-53.711,58.105
1641437241.015,23.926,25.391,-0.977,-4.395,72.754
1641437241.019,60.547,19.043,48.828,114.258,68.359
1641437241.023,41.504,18.066,50.781,110.840,78.125
1641437241.027,10.742,28.809,8.301,-2.930,57.129
1641437241.031,19.043,31.738,-131.836,-15.137,17.578
1641437241.035,42.969,24.902,-184.082,108.887,62.012
1641437241.039,39.551,25.391,-107.910,139.160,70.312
1641437241.042,-1.953,25.879,-108.887,13.184,19.043
1641437241.046,-9.766,23.438,-10.742,-40.039,51.758
1641437241.050,20.996,23.926,-154.297,57.617,47.852
1641437241.054,35.156,26.855,-298.828,132.324,10.254
1641437241.058,3.418,21.973,24.902,40.039,29.785
1641437241.060,-11.230,17.578,16.602,-45.898,20.996
1641437241.064,24.902,19.043,-64.941,20.508,62.012
1641437241.068,44.434,22.949,150.391,104.004,117.676
1641437241.072,18.066,29.785,235.840,51.270,139.648
1641437241.076,-20.020,27.832,56.641,-63.965,91.797
1641437241.080,-10.742,23.926,-150.879,-33.691,11.719
1641437241.084,21.484,25.879,-84.473,75.195,13.184
1641437241.087,11.719,27.344,95.703,71.289,58.105
1641437241.091,-26.855,27.344,-13.672,-33.203,7.812
1641437241.095,-20.996,23.438,-441.895,-42.480,-55.176
1641437241.099,21.484,15.625,-299.316,65.430,-0.488
1641437241.103,40.039,11.230,193.359,102.539,44.922
1641437241.105,15.625,13.184,26.367,14.160,4.395
1641437241.109,-8.301,24.902,-151.367,-46.387,-45.898
1641437241.113,16.113,33.691,-51.270,17.578,-35.645
1641437241.117,47.363,30.273,72.754,101.074,-5.371
1641437241.121,25.879,29.785,-127.930,32.227,11.230
1641437241.125,7.324,29.785,-477.051,-62.012,-17.090
1641437241.129,34.180,24.414,-454.590,5.371,-11.230
1641437241.132,59.570,23.438,-85.938,108.398,28.809
1641437241.136,33.203,21.973,-138.672,75.195,52.246
1641437241.140,-0.977,18.555,-513.672,-40.039,43.945
1641437241.144,16.113,22.949,-402.344,-25.391,42.969
1641437241.148,49.316,28.320,-118.652,87.402,39.062
1641437241.150,44.434,28.320,-96.680,84.961,33.691
1641437241.154,13.184,28.809,-221.680,-25.391,39.551
1641437241.158,18.066,27.832,-217.285,-46.387,27.344
1641437241.162,54.199,22.949,-161.133,60.547,5.859
1641437241.166,58.594,24.414,-148.926,116.699,16.113
1641437241.170,18.066,22.949,-267.578,19.531,12.695
1641437241.174,6.836,21.973,-405.762,-41.992,-25.879
1641437241.177,39.062,19.043,-250.977,51.758,14.160
1641437241.181,54.199,15.625,-278.809,142.578,31.738
1641437241.185,22.949,19.043,-289.551,65.430,9.766
1641437241.189,-0.977,22.461,-119.141,-42.480,27.344
1641437241.193,27.344,23.438,-164.062,2.930,60.059
1641437241.196,56.152,24.414,-164.551,102.539,126.465
1641437241.200,34.668,27.832,-112.305,70.801,130.859
1641437241.204,-1.465,26.855,-126.465,-55.664,73.730
1641437241.208,8.301,25.391,-407.715,-61.035,58.594
1641437241.212,45.410,22.461,-350.586,52.734,102.539
1641437241.216,46.875,24.902,-104.492,75.684,98.145
1641437241.220,9.766,17.578,-323.730,-43.457,58.594
1641437241.223,7.812,12.695,-493.164,-79.590,54.688
1641437241.227,47.852,22.461,-276.367,36.621,41.016
1641437241.231,52.734,27.344,4.395,94.238,83.496
1641437241.235,10.742,24.414,-17.578,-8.789,106.934
1641437241.239,-1.953,24.902,-431.152,-70.312,36.133
1641437241.240,32.227,25.879,-442.871,20.996,31.738
1641437241.244,56.152,25.879,48.828,111.328,75.684
1641437241.248,20.020,20.020,35.645,50.293,44.922
1641437241.252,-8.301,17.090,-282.227,-51.270,-14.648
1641437241.256,20.020,16.602,-313.477,2.441,-0.977
1641437241.260,49.805,13.672,-136.719,116.699,41.992
1641437241.264,39.062,24.414,-162.598,94.727,8.789
1641437241.267,0.977,28.809,-597.656,-26.855,-52.734
1641437241.271,8.301,22.461,-645.996,-30.762,-38.574
1641437241.275,44.922,20.020,-45.898,92.773,21.484
1641437241.279,46.387,22.461,60.547,123.535,47.852
1641437241.283,8.789,21.973,-177.734,1.953,14.648
1641437241.285,3.906,19.531,-200.684,-51.758,22.461
1641437241.289,40.039,22.949,-83.496,43.457,42.969
1641437241.293,46.875,24.902,-45.410,116.211,22.461
1641437241.297,12.695,20.996,-69.336,24.414,-3.418
1641437241.301,-9.766,14.648,-113.281,-61.035,23.926
1641437241.305,12.695,8.789,-200.195,8.301,48.828
1641437241.309,38.086,10.742,-316.406,103.516,-13.672
1641437241.312,11.230,21.973,-471.191,55.664,-28.809
1641437241.316,-20.996,26.855,-344.238,-53.711,-17.090
1641437241.320,1.953,27.344,-182.617,-15.137,-0.977
1641437241.324,34.180,28.809,-104.004,93.262,54.199
1641437241.328,28.809,29.297,-20.508,90.332,60.547
1641437241.345,0.488,29.785,-81.055,-16.602,20.020
1641437241.349,1.953,28.809,-213.379,-32.715,-10.742
1641437241.353,39.062,26.855,-163.086,84.473,0.000
1641437241.357,49.316,20.020,-8.789,119.141,33.691
1641437241.361,8.301,20.020,-54.199,5.859,34.668
1641437241.365,8.789,27.344,-265.625,-39.551,50.781
1641437241.369,52.246,30.762,-501.953,52.246,58.105
1641437241.372,65.430,31.738,-330.566,121.094,37.109
1641437241.376,31.738,36.621,-48.340,29.297,48.340
1641437241.380,8.789,32.227,-368.652,-69.336,24.902
1641437241.384,40.039,24.902,-514.648,2.441,2.441
1641437241.388,61.035,23.926,-149.414,107.910,33.203
1641437241.390,37.598,25.391,-2.441,68.359,55.664
1641437241.394,11.230,26.855,-280.273,-47.363,43.457
1641437241.398,18.066,21.973,-414.062,-30.762,30.762
1641437241.402,45.898,18.555,-153.320,90.332,51.758
1641437241.406,40.039,22.461,-23.438,100.586,42.969
1641437241.410,-6.348,22.949,-408.203,-24.902,28.320
1641437241.414,-9.277,22.461,-639.160,-57.617,-10.742
1641437241.417,28.320,26.367,-278.320,56.641,6.348
1641437241.421,35.156,27.832,-13.184,112.305,28.320
1641437241.425,-3.418,20.508,-357.422,3.906,-24.902
1641437241.429,-11.719,20.020,-694.824,-64.453,-15.625
1641437241.433,27.832,23.926,-335.938,27.832,31.250
1641437241.435,56.152,19.531,-139.648,133.789,60.547
1641437241.439,26.855,19.531,-286.133,71.777,87.891
1641437241.443,-0.488,23.438,-366.699,-26.367,53.223
1641437241.447,23.926,28.809,-264.160,30.762,28.809
1641437241.451,43.945,28.809,-122.070,136.230,52.246
1641437241.455,25.879,27.344,-195.801,111.328,46.387
1641437241.459,0.000,29.297,-418.945,1.465,36.621
1641437241.462,12.207,25.391,-325.195,5.371,20.020
1641437241.466,45.898,21.484,-149.414,121.582,12.695
1641437241.470,46.875,20.508,-335.449,139.648,46.875
1641437241.474,13.672,25.391,-371.094,16.602,31.738
1641437241.478,11.230,28.809,-232.422,-15.137,-34.668
1641437241.480,41.504,24.414,-287.109,94.238,-22.949
1641437241.484,54.688,27.344,-235.840,155.762,29.785
1641437241.488,20.020,29.297,-237.305,45.898,9.766
1641437241.492,-3.906,22.461,-403.320,-37.109,10.742
1641437241.496,24.414,19.531,-430.664,39.062,32.227
1641437241.500,45.410,22.461,-439.453,116.699,23.438
1641437241.504,25.879,30.762,-353.516,58.594,45.410
1641437241.507,5.371,34.180,-291.016,-50.781,17.578
1641437241.511,22.949,34.180,-557.129,-20.508,-27.344
1641437241.515,56.641,33.691,-602.539,90.820,-22.949
1641437241.519,47.363,24.414,-188.477,79.102,-27.344
1641437241.523,16.113,25.879,-198.730,-32.715,42.969
1641437241.525,25.391,33.203,-381.348,-41.504,65.918
1641437241.529,57.129,31.738,-250.977,77.148,40.039
1641437241.533,55.176,32.715,-9.277,124.023,69.824
1641437241.537,21.973,34.180,-146.973,18.066,33.203
1641437241.541,8.789,29.785,-377.930,-41.016,41.016
1641437241.545,34.668,29.785,-349.609,52.734,67.383
1641437241.549,50.781,27.832,-211.426,126.465,52.734
1641437241.552,17.578,24.902,-254.395,32.227,47.363
1641437241.556,14.648,30.762,-501.465,-44.922,44.434
1641437241.560,51.270,28.809,-369.629,27.832,29.785
1641437241.564,49.805,18.066,17.090,104.004,43.945
1641437241.568,9.766,17.578,-163.574,45.898,67.383
1641437241.570,-7.812,18.066,-507.324,-52.246,25.391
1641437241.574,14.160,22.949,-300.293,-13.672,32.715
1641437241.578,36.133,24.902,88.379,96.191,94.238
1641437241.582,21.973,22.949,9.277,74.707,63.965
1641437241.586,-10.742,19.531,-224.121,-41.992,-5.371
1641437241.590,-8.301,19.531,-249.512,-47.852,-31.738
1641437241.594,30.273,23.926,-107.422,63.477,22.949
1641437241.597,37.598,19.043,-30.762,93.750,42.480
1641437241.601,-2.930,15.625,-254.395,-27.344,-16.602
1641437241.605,-8.301,19.043,-182.129,-85.449,-1.465
1641437241.609,25.879,17.090,65.918,4.395,63.965
1641437241.613,33.691,13.184,-30.762,77.637,65.918
1641437241.615,3.418,17.578,-197.754,-9.277,40.039
1641437241.619,-10.254,20.508,-94.238,-102.539,24.902
1641437241.623,14.160,19.043,-82.520,-39.551,9.277
1641437241.627,40.039,22.461,-19.043,58.105,24.414
1641437241.631,22.461,27.344,68.359,19.043,22.461
1641437241.635,-2.441,24.414,-121.094,-94.238,33.691
1641437241.639,10.742,24.414,-201.172,-71.289,59.082
1641437241.642,48.340,27.344,-321.777,60.547,40.039
1641437241.646,53.711,25.879,-221.680,83.008,25.879
1641437241.650,16.602,22.461,62.012,-29.297,4.883
1641437241.654,11.719,20.508,-112.793,-65.918,-20.020
1641437241.658,46.875,18.555,-115.234,36.621,-23.438
1641437241.667,52.246,19.531,133.301,87.402,27.344
1641437241.671,12.207,22.949,131.836,-31.738,57.617
1641437241.675,4.395,24.414,-240.234,-123.535,-9.277
1641437241.679,46.387,27.832,-284.180,-60.547,-23.926
1641437241.683,64.453,28.809,68.848,7.324,6.836
1641437241.687,31.738,23.926,-64.453,-68.359,-12.207
1641437241.691,7.324,20.996,-451.172,-169.922,-55.664
1641437241.694,29.297,23.926,-442.871,-126.953,-39.551
1641437241.698,55.664,24.414,-166.504,-35.156,-15.625
1641437241.702,36.133,20.020,-59.082,-56.641,-18.066
1641437241.706,10.254,20.508,-519.531,-157.227,-51.758
1641437241.710,26.367,28.809,-745.117,-146.973,-59.570
1641437241.710,58.105,30.273,-212.402,-23.926,14.648
1641437241.714,53.223,29.297,-110.352,8.789,-11.230
1641437241.718,17.090,26.367,-468.262,-94.727,-86.426
1641437241.722,15.137,25.879,-650.879,-127.441,-121.094
1641437241.726,47.852,28.809,-468.750,-14.648,-88.867
1641437241.730,51.270,27.832,-361.816,60.059,-63.477
1641437241.734,9.277,28.320,-695.801,-41.504,-91.309
1641437241.737,-1.465,29.297,-981.934,-104.004,-99.121
1641437241.741,31.250,28.320,-958.008,-10.742,-73.242
1641437241.745,53.711,22.461,-552.734,86.426,-37.109
1641437241.749,36.133,11.719,-209.473,45.898,-10.254
1641437241.753,23.438,19.043,-277.344,-49.805,6.836
1641437241.765,23.926,38.574,-341.309,-34.180,2.930
1641437241.769,36.133,41.504,-351.562,51.758,28.809
1641437241.773,24.902,30.273,-323.242,29.297,53.223
1641437241.777,-11.230,31.738,-356.445,-90.820,-1.953
1641437241.781,-15.625,37.598,-447.266,-116.211,-10.742
1641437241.785,11.230,28.809,-512.695,-19.043,9.766
1641437241.789,18.555,23.926,-573.730,23.438,-1.465
1641437241.792,-20.020,34.668,-418.945,-76.172,20.020
1641437241.796,-31.738,36.621,-312.988,-125.000,25.391
1641437241.800,1.465,32.227,-292.480,-39.551,19.531
1641437241.804,19.043,27.832,-109.863,33.691,38.086
1641437241.808,-8.301,22.949,-43.945,-36.621,67.383
1641437241.811,-27.344,20.020,-225.586,-114.258,33.691
1641437241.815,1.465,21.484,-309.082,-47.363,-21.973
1641437241.819,28.320,26.367,-110.840,59.082,45.898
1641437241.823,5.859,27.832,-11.719,25.879,57.617
1641437241.827,-19.531,26.367,-191.406,-82.031,-33.203
1641437241.831,-3.906,21.973,-324.707,-45.410,-27.832
1641437241.835,25.879,24.902,-190.918,80.566,30.762
1641437241.838,19.531,30.762,-85.449,87.402,1.953
1641437241.842,-11.719,26.855,-211.914,-27.832,-20.508
1641437241.846,-4.883,16.602,-550.781,-41.992,-19.531
1641437241.850,26.855,17.578,-421.387,69.336,-17.090
1641437241.854,37.109,26.367,87.402,115.723,29.297
1641437241.855,7.324,30.762,-56.641,18.555,22.949
1641437241.859,2.930,34.180,-211.914,-33.691,37.109
1641437241.863,41.016,35.156,27.832,68.848,96.680
1641437241.867,58.594,37.598,231.934,154.297,121.094
1641437241.871,25.391,33.203,85.449,69.824,83.008
1641437241.875,-2.441,23.926,-214.844,-37.109,14.160
1641437241.879,22.949,24.902,-260.742,30.762,19.531
1641437241.882,55.664,28.320,73.730,147.461,54.688
1641437241.886,35.156,22.461,-38.574,121.582,3.418
1641437241.890,-5.371,15.625,-443.359,5.859,11.230
1641437241.894,7.812,24.902,-297.363,29.297,45.898
1641437241.898,41.992,28.320,45.410,176.270,74.219
1641437241.915,29.785,26.855,125.000,193.359,130.371
1641437241.919,-6.836,29.297,-39.551,65.918,105.469
1641437241.923,-2.930,30.762,-29.785,35.156,78.613
1641437241.927,27.832,27.344,53.711,142.578,118.164
1641437241.931,31.250,22.949,104.004,193.359,137.695
1641437241.935,1.953,29.297,-26.855,91.309,65.918
1641437241.939,1.953,33.691,-218.750,33.691,39.062
1641437241.942,37.598,23.438,-134.766,116.211,125.000
1641437241.946,56.152,14.648,-222.168,191.406,125.000
1641437241.950,26.855,21.973,-206.543,127.441,73.730
1641437241.954,-3.906,26.855,-59.570,23.926,63.477
1641437241.958,20.508,29.785,-156.738,67.383,51.270
1641437241.946,54.688,31.250,-59.082,169.922,51.270
1641437241.950,30.273,21.973,61.035,146.484,50.781
1641437241.954,-11.230,18.555,-26.367,17.578,26.367
1641437241.958,-10.254,19.043,-201.172,5.859,-22.461
1641437241.962,21.973,20.508,-145.996,114.746,-58.105
1641437241.966,29.297,25.391,41.504,128.418,-7.812
1641437241.970,-5.859,25.391,-7.324,13.672,7.812
1641437241.973,-10.254,14.648,-98.145,-28.320,-34.668
1641437241.977,30.273,16.602,-40.527,59.082,-17.578
1641437241.981,40.039,24.414,175.293,116.211,34.180
1641437241.985,6.348,22.949,167.969,19.531,45.410
1641437241.989,-3.906,20.020,-284.180,-58.105,-24.902
1641437241.990,27.344,17.578,-573.730,24.414,-43.945
1641437241.994,54.199,20.508,-0.488,120.117,84.473
1641437241.998,27.832,26.367,207.520,58.105,117.676
1641437242.002,-6.836,26.855,-213.867,-52.734,26.367
1641437242.006,8.789,23.926,-251.953,-13.672,45.898
1641437242.010,42.969,26.367,-41.504,99.121,95.703
1641437242.014,34.180,26.855,-70.801,78.125,41.504
1641437242.017,-11.230,17.090,-492.676,-40.039,-11.230
1641437242.021,-9.766,17.578,-606.445,-34.180,-39.062
1641437242.025,35.645,33.691,-104.004,90.332,-11.230
1641437242.029,44.434,36.133,18.555,138.184,9.766
1641437242.033,11.230,30.273,-190.918,25.391,8.301
1641437242.051,0.000,35.156,-288.574,-29.785,0.977
1641437242.055,39.062,39.551,-228.027,74.707,39.551
1641437242.059,51.270,35.645,-221.191,160.156,81.543
1641437242.063,7.812,41.992,-443.848,80.566,57.129
1641437242.067,0.977,50.293,-675.781,9.766,-9.277
1641437242.071,34.668,49.805,-828.613,91.309,21.973
1641437242.075,38.574,40.039,-924.805,179.688,62.012
1641437242.078,-1.465,34.180,-968.750,129.883,5.371
1641437242.082,-25.391,44.434,-969.238,36.133,-16.113
1641437242.086,-8.789,51.270,-968.750,75.684,8.301
1641437242.090,19.531,58.594,-969.727,188.477,43.945
1641437242.094,1.465,55.176,-969.727,189.941,41.992
1641437242.080,-48.828,50.781,-969.727,80.566,9.277
1641437242.084,-49.316,51.758,-969.727,47.363,29.297
1641437242.088,-10.254,53.223,-969.727,145.508,55.664
1641437242.092,-2.441,64.453,-969.238,181.152,72.266
1641437242.096,-44.922,71.289,-969.238,52.246,64.453
1641437242.100,-56.152,73.242,-969.727,-15.137,32.227
1641437242.104,-22.461,76.172,-969.727,74.219,16.113
1641437242.107,-16.113,77.637,-969.727,141.602,82.520
1641437242.111,-53.711,75.684,-969.238,22.949,120.117
1641437242.115,-85.449,68.848,-969.727,-110.840,61.035
1641437242.119,-63.965,62.500,-969.727,-61.035,54.688
1641437242.123,-31.738,63.965,-969.238,38.574,93.750
1641437242.140,-49.316,60.059,-969.727,7.812,99.609
1641437242.144,-67.871,52.734,-962.402,-114.746,90.820
1641437242.148,-49.805,49.805,-982.422,-114.258,71.777
1641437242.152,-14.160,49.316,-916.016,19.043,80.078
1641437242.156,-16.602,47.852,-717.773,33.691,127.930
1641437242.160,-46.387,44.434,-835.449,-90.332,85.449
1641437242.164,-37.109,44.922,-922.852,-135.254,36.133
1641437242.167,-0.488,45.898,-548.828,-47.852,58.105
1641437242.171,14.160,40.039,-167.969,5.371,93.262
1641437242.175,-19.531,30.762,-299.316,-117.676,64.453
1641437242.179,-36.133,29.297,-397.949,-194.824,21.973
1641437242.183,-1.953,25.391,-54.199,-103.516,59.570
1641437242.185,28.809,20.996,100.098,-15.137,73.242
1641437242.189,7.324,21.973,-5.371,-79.590,51.270
1641437242.193,-13.184,24.902,27.344,-167.480,58.105
1641437242.197,15.137,26.855,272.949,-109.863,100.098
1641437242.201,47.363,25.879,436.523,-10.254,119.141
1641437242.205,36.133,23.926,397.949,-16.602,125.488
1641437242.209,8.789,19.531,212.402,-107.910,80.566
1641437242.212,26.367,15.625,308.105,-109.375,44.434
1641437242.216,60.059,11.719,583.984,13.672,80.566
1641437242.220,54.199,7.812,444.336,31.738,70.801
